customer_id,first_name,last_name,email,signup_date,customer_type,acquisition_channel,city,province,country,region_id
973,Emma,Singh,emma.singh448@hotmail.com,2023-11-29,Returning,Referral,Coquitlam,British Columbia,Canada,4
974,Emma,Roy,emma.roy810@hotmail.com,2024-05-06,VIP,Email,Winnipeg,Manitoba,Canada,4
975,Ethan,King,ethan.king875@shaw.ca,2023-09-09,VIP,Email,Winnipeg,Manitoba,Canada,3
976,Noah,Gagnon,noah.gagnon593@gmail.com,2023-03-31,Returning,Email,Longueuil,Quebec,Canada,3
977,Emma,Lee,emma.lee793@shaw.ca,2023-12-23,New,Referral,Surrey,British Columbia,Canada,6
978,Grace,White,grace.white628@hotmail.com,2023-06-03,New,Email,Hamilton,Ontario,Canada,3
979,William,Smith,william.smith394@shaw.ca,2024-07-24,New,Organic,Halifax,Nova Scotia,Canada,3
980,Sophia,King,sophia.king667@gmail.com,2023-09-02,VIP,Paid Ads,Halifax,Nova Scotia,Canada,5
981,Julia,Martin,julia.martin323@hotmail.com,2023-12-28,New,Email,Quebec City,Quebec,Canada,4
982,Natalie,Kaur,natalie.kaur610@shaw.ca,2024-05-09,New,Referral,Mississauga,Ontario,Canada,1
983,Zoe,Thompson,zoe.thompson993@shaw.ca,2023-07-06,VIP,Paid Ads,Red Deer,Alberta,Canada,6
984,Mia,Thompson,mia.thompson956@shaw.ca,2023-04-03,New,Organic,Calgary,Alberta,Canada,5
985,Daniel,Young,daniel.young180@gmail.com,2023-03-15,Returning,Email,Calgary,Alberta,Canada,4
986,Hannah,Clark,hannah.clark968@gmail.com,2023-09-12,Returning,Email,Montreal,Quebec,Canada,2
987,Oliver,Young,oliver.young688@telus.net,2023-11-18,Returning,Email,Winnipeg,Manitoba,Canada,3
988,Laura,Lee,laura.lee507@hotmail.com,2024-09-04,New,Organic,Laval,Quebec,Canada,3
989,Ava,Gagnon,ava.gagnon638@gmail.com,2024-10-14,New,Email,Winnipeg,Manitoba,Canada,1
990,Sarah,Wright,sarah.wright503@hotmail.com,2024-03-13,New,Referral,Montreal,Quebec,Canada,2
991,Laura,Clark,laura.clark815@gmail.com,2024-05-13,New,Organic,Edmonton,Alberta,Canada,5
992,James,Lopez,james.lopez790@gmail.com,2023-11-23,New,Email,Toronto,Ontario,Canada,4
993,Isabella,King,isabella.king470@hotmail.com,2024-09-20,New,Referral,Winnipeg,Manitoba,Canada,1
994,Daniel,Bouchard,daniel.bouchard342@hotmail.com,2023-12-25,Returning,Paid Ads,Mississauga,Ontario,Canada,1
995,Mia,Chen,mia.chen288@hotmail.com,2023-10-01,VIP,Organic,Winnipeg,Manitoba,Canada,4
996,Oliver,Wright,oliver.wright473@hotmail.com,2024-11-23,New,Email,Edmonton,Alberta,Canada,1
997,Laura,King,laura.king685@shaw.ca,2023-04-24,VIP,Paid Ads,Hamilton,Ontario,Canada,5
998,Charlotte,Kaur,charlotte.kaur838@gmail.com,2024-02-08,New,Paid Ads,Halifax,Nova Scotia,Canada,3
999,Mia,Roy,mia.roy976@telus.net,2024-12-15,Returning,Organic,Red Deer,Alberta,Canada,2
1000,Benjamin,Thompson,benjamin.thompson584@shaw.ca,2023-07-12,New,Paid Ads,Red Deer,Alberta,Canada,5
